points0.pts
zone0.inf
 66 136
 31
SS_QA0
SS_QA1
SS_QA2
SS_QA3
SS_QA4
SS_QA5
SS_QA6
SS_QA7
SS_QA8
SS_QA9
SS_QA10
SS_QA11
SS_QA12
SS_QA13
SS_QA14
SS_QA15
SS_QA16
SS_QA17
SS_QA18
SS_QA19
SS_QA20
SS_QA21
SS_QA22
SS_QA23
SS_QA24
SS_QA25
SS_QA26
SS_QA27
SS_QA28
SS_QA29
SS_QA30
 1740 1 13 0.00000000E+00 10 0.477080047 11 0.488839835 8 5.29224798E-03 12 4.51524183E-02 6 -5.17585641E-03 9 -4.85100970E-03 5 -6.83015026E-03 7 -8.25193769E-04 4 -3.23591928E-04 13 1.67157210E-03 3 2.61024339E-04 2 3.55847369E-05 1 -3.26927111E-04
 1741 1 13 0.00000000E+00 10 0.605531752 11 0.348022103 8 -3.17131877E-02 12 9.25008208E-02 6 -8.99801403E-03 9 -5.93283121E-03 5 -3.33841261E-03 7 -1.77181163E-03 4 3.93024538E-06 13 4.94154543E-03 3 3.10910837E-04 2 3.33487405E-05 1 4.09872853E-04
 1742 1 13 0.00000000E+00 10 0.648513973 11 0.248637304 8 -4.35659662E-02 12 0.155842528 6 -1.21677229E-02 5 2.98199104E-03 9 -6.81901444E-03 7 -2.69947876E-03 4 4.48367471E-04 13 7.15118134E-03 3 7.75685621E-05 2 3.07173809E-06 1 1.59619842E-03
 1743 1 12 0.00000000E+00 10 0.626890719 11 0.182454988 8 -3.65331918E-02 12 0.230637088 6 -1.50030321E-02 5 1.08462609E-02 9 -7.76826404E-03 7 -3.55658401E-03 4 1.35803409E-03 13 8.41222052E-03 3 -3.53785814E-04 2 2.61552143E-03
 1744 1 12 0.00000000E+00 10 0.575232744 11 0.134463489 12 0.310157627 8 -2.31741909E-02 6 -1.69719402E-02 5 1.86951458E-02 9 -8.49560834E-03 7 -4.16572392E-03 4 2.25517619E-03 13 8.80281255E-03 3 -7.74964923E-04 2 3.97543237E-03
 1745 1 12 0.00000000E+00 10 0.512529075 12 0.390361965 11 9.61546153E-02 8 -9.58287716E-03 6 -1.80313289E-02 5 2.57419664E-02 9 -8.85060709E-03 7 -4.48610494E-03 4 3.27974628E-03 13 8.61762185E-03 3 -1.13737839E-03 2 5.40327094E-03
 1784 1 12 0.00000000E+00 9 0.433764249 7 0.165009677 13 0.280172348 6 -5.43406382E-02 3 0.110943891 11 1.04734851E-02 8 -1.44842602E-02 2 9.51262284E-03 5 6.20881328E-03 4 -1.03075691E-02 10 1.67405438E-02 1 4.63068336E-02
 1785 1 12 0.00000000E+00 9 0.473021179 7 0.159478679 13 0.265919566 6 -5.35328053E-02 3 9.95268971E-02 11 1.43666444E-02 8 -1.42934276E-02 2 7.85081275E-03 5 4.62793000E-03 4 -9.78525355E-03 10 1.32362619E-02 1 3.95835303E-02
 1786 1 12 0.00000000E+00 9 0.517202973 7 0.149275228 6 -5.20085171E-02 13 0.249798745 11 1.94741748E-02 3 8.66795182E-02 8 -1.37361726E-02 2 6.30867481E-03 5 3.12744756E-03 10 9.80443135E-03 4 -9.15077981E-03 1 3.32242884E-02
 1788 1 13 0.00000000E+00 9 0.620327830 7 0.109864309 6 -4.43912968E-02 13 0.209563240 11 3.08407787E-02 8 -1.03965532E-02 3 5.76604605E-02 10 -5.44250011E-03 5 -9.34041105E-04 4 -8.06139782E-03 2 3.62025667E-03 1 2.04623640E-02 12 1.68865602E-02
 1804 1 13 0.00000000E+00 11 1.00000000 10 0.00000000E+00 8 0.00000000E+00 6 0.00000000E+00 9 0.00000000E+00 12 0.00000000E+00 7 0.00000000E+00 5 0.00000000E+00 4 0.00000000E+00 13 0.00000000E+00 3 0.00000000E+00 2 0.00000000E+00 1 0.00000000E+00
 1805 1 13 0.00000000E+00 11 0.795493186 10 0.184625432 8 -1.13740973E-02 6 -5.64607326E-03 12 3.84475030E-02 9 -2.57990696E-03 7 -1.41469855E-03 5 -3.75410053E-03 4 -1.02583588E-04 13 5.87927876E-03 3 2.35538682E-04 2 4.35441252E-05 1 1.46958278E-04
 1806 1 13 0.00000000E+00 11 0.615213513 10 0.343156219 8 -3.16028558E-02 12 8.28633681E-02 6 -9.48810205E-03 9 -3.86615936E-03 7 -2.35310802E-03 5 -4.93036024E-03 4 -9.83643258E-05 13 1.02218287E-02 3 3.61927028E-04 2 6.78521610E-05 1 4.54237830E-04
 1807 1 13 0.00000000E+00 10 0.455463916 11 0.465978861 8 -4.91577759E-02 12 0.136361942 6 -1.20212361E-02 9 -4.58024908E-03 5 -3.52392276E-03 7 -3.02112685E-03 4 1.62372835E-05 13 1.30854752E-02 3 3.39602819E-04 2 7.02165635E-05 1 9.88065149E-04
 1811 1 11 0.00000000E+00 10 0.441367477 12 0.434040099 11 0.145762801 8 -2.77450588E-02 6 -1.66233461E-02 5 1.60457976E-02 9 -6.83796359E-03 7 -4.35675401E-03 4 2.81936931E-03 13 1.29015706E-02 3 2.62599089E-03
 1812 1 11 0.00000000E+00 12 0.515533984 10 0.386666238 11 0.101964466 8 -1.53046958E-02 6 -1.62979513E-02 5 2.06931867E-02 9 -6.92759966E-03 7 -4.21407120E-03 4 3.73906433E-03 13 1.09841991E-02 3 3.16319871E-03
 1813 1 11 0.00000000E+00 12 0.594394326 10 0.328970730 11 6.45844787E-02 8 -4.05531377E-03 6 -1.55384149E-02 5 2.46184804E-02 9 -6.74088672E-03 7 -3.88764543E-03 4 4.79071960E-03 13 8.95960350E-03 3 3.90387909E-03
 1814 1 10 0.00000000E+00 12 0.667241991 10 0.272525966 11 3.25303599E-02 8 5.47266100E-03 6 -1.42269284E-02 5 2.78823953E-02 9 -6.19863858E-03 7 -1.93318131E-03 4 8.87646433E-03 13 7.82890618E-03
 1849 1 12 0.00000000E+00 9 0.397873670 7 0.144290522 13 0.322800457 6 -5.30457571E-02 3 0.108217195 11 1.19429650E-02 8 -1.33761503E-02 2 1.05589330E-02 5 8.02934915E-03 4 -9.59298480E-03 10 1.97394956E-02 1 5.25623113E-02
 1850 1 12 0.00000000E+00 9 0.431486100 7 0.139650762 13 0.312143117 6 -5.24244756E-02 3 9.88643914E-02 11 1.59736089E-02 8 -1.33932829E-02 2 8.97810422E-03 5 6.27219025E-03 10 1.60289612E-02 4 -9.37829912E-03 1 4.57988158E-02
 1851 1 12 0.00000000E+00 9 0.468722284 7 0.131684750 13 0.299717009 6 -5.12760207E-02 11 2.12906506E-02 3 8.82828385E-02 8 -1.31408609E-02 2 7.47297658E-03 10 1.23747662E-02 5 4.57962835E-03 4 -9.04470496E-03 1 3.93366814E-02
 1873 1 12 0.00000000E+00 11 0.533975840 10 0.340937555 8 -6.10043518E-02 12 0.179187402 6 -1.35782724E-02 9 1.03238772E-03 7 -4.45548864E-03 5 -4.16765595E-03 4 1.42785197E-04 13 2.60507111E-02 3 1.52831330E-04 2 1.72622385E-03
 1880 1 10 0.00000000E+00 12 0.725114822 10 0.215537757 11 5.18296026E-02 8 -5.58852265E-03 6 -1.10754110E-02 5 1.69016216E-02 9 -4.37875185E-03 7 -1.93767471E-03 4 5.34408120E-03 13 8.25248007E-03
 1881 1 10 0.00000000E+00 12 0.795044303 10 0.164996013 11 1.88106373E-02 8 3.52952140E-03 6 -9.56584979E-03 5 1.91252157E-02 9 -3.92452721E-03 7 -9.19657992E-04 4 7.05871917E-03 13 5.84563846E-03
 1915 1 12 0.00000000E+00 9 0.390331715 7 0.124188460 13 0.354941100 6 -5.09399213E-02 3 9.72138941E-02 11 1.59663856E-02 8 -1.23501122E-02 2 9.93165839E-03 10 1.92051418E-02 5 8.18868913E-03 4 -8.49359110E-03 1 5.18165901E-02
 1916 1 12 0.00000000E+00 9 0.421626359 7 0.117922075 13 0.346296251 6 -5.00360318E-02 11 2.10348926E-02 3 8.84258598E-02 8 -1.23220822E-02 2 8.48797709E-03 10 1.53798684E-02 5 6.34782249E-03 4 -8.42907559E-03 1 4.52660806E-02
 1947 1 11 0.00000000E+00 12 0.858484387 10 0.106158353 11 2.93644350E-02 8 -3.85961146E-03 6 -5.84178744E-03 5 8.48171860E-03 9 -2.26780819E-03 7 -1.24237093E-03 4 2.40197615E-03 13 4.27965634E-03 14 4.04103892E-03
 1948 1 11 0.00000000E+00 12 0.913861036 10 6.44867867E-02 11 -1.24902930E-03 8 4.22204612E-03 6 -4.31063958E-03 5 1.01388739E-02 9 -2.06564949E-03 7 -3.32736439E-04 4 3.64575349E-03 14 1.06263598E-02 13 9.77199059E-04
 1949 1 10 0.00000000E+00 12 0.907831490 10 4.95615676E-02 11 -1.56987309E-02 8 9.18328948E-03 6 -5.04129985E-03 5 1.43140750E-02 9 -3.37295496E-04 7 6.98977674E-04 4 7.47237215E-03 14 3.20155472E-02
 2014 1 11 0.00000000E+00 12 1.00000000 10 0.00000000E+00 11 0.00000000E+00 8 0.00000000E+00 6 0.00000000E+00 5 0.00000000E+00 9 0.00000000E+00 7 0.00000000E+00 4 0.00000000E+00 14 0.00000000E+00 13 0.00000000E+00
 2015 1 10 0.00000000E+00 12 0.946987867 10 9.80442856E-03 11 -6.15338795E-03 8 3.36477114E-03 6 -2.59674550E-03 5 6.45487290E-03 9 2.58673914E-03 7 1.10011594E-03 14 3.27750668E-02 4 5.67626627E-03
 2080 1 11 0.00000000E+00 12 0.934929371 10 2.96841399E-03 11 2.90262233E-02 8 -7.97783211E-03 6 -1.48063037E-03 5 -1.58735574E-03 9 1.93540554E-03 7 1.55247370E-04 14 2.44645476E-02 4 2.41080299E-03 13 1.51557866E-02
 2081 1 10 0.00000000E+00 12 0.927563965 10 -4.28606616E-03 11 1.46095529E-02 8 -3.26470612E-03 6 -2.67742458E-03 5 2.49394029E-03 9 8.15231632E-03 7 1.66725833E-03 14 4.87603657E-02 4 6.98080426E-03
 2082 1 10 0.00000000E+00 12 0.889568150 10 1.44056627E-04 11 5.65458089E-03 8 2.33495302E-04 6 -4.33109328E-03 5 7.46757165E-03 14 7.74470121E-02 9 9.63322632E-03 7 2.71749240E-03 4 1.14655131E-02
 2083 1 9 0.00000000E+00 12 0.846688926 10 5.98321669E-03 11 -2.51350109E-04 8 2.30198051E-03 6 -4.55633970E-03 14 0.108213708 5 2.44359560E-02 9 1.14031835E-02 7 5.78073924E-03
 2084 1 9 0.00000000E+00 12 0.803361356 10 1.12100309E-02 11 -4.36164811E-03 8 4.42844583E-03 14 0.138326079 6 -5.70623763E-03 5 3.21197659E-02 9 1.32365879E-02 7 7.38561014E-03
 2114 1 13 0.00000000E+00 13 0.436045766 9 0.358349651 7 7.14272410E-02 6 -4.05237861E-02 11 2.67565753E-02 8 -8.97060428E-03 3 6.34515956E-02 10 9.99366958E-03 5 5.08234976E-03 2 6.85533881E-03 4 -6.62170583E-03 15 3.92897502E-02 1 3.88641730E-02
 2150 1 8 0.00000000E+00 12 0.789195299 10 7.03488127E-04 11 9.25882068E-03 8 -6.52263581E-04 14 0.153109968 6 -3.28691886E-03 5 2.89280619E-02 9 2.27435324E-02
 2152 1 7 0.00000000E+00 12 0.713021278 10 7.19541125E-03 11 9.31785814E-03 8 3.54006235E-03 14 0.213175520 6 1.10824229E-02 5 4.26674373E-02
 2181 1 12 0.00000000E+00 13 0.480111361 9 0.348524570 7 5.23305163E-02 6 -3.63662541E-02 11 3.73792350E-02 8 -7.92784430E-03 10 7.15475297E-03 3 4.97388430E-02 15 3.37917842E-02 5 3.88078764E-03 2 3.37724276E-02 4 -2.39018421E-03
 2189 1 13 0.00000000E+00 9 0.402683347 13 0.390265405 7 -2.12333277E-02 11 0.219549283 6 -2.15478661E-03 8 -2.18818290E-03 10 -2.81156097E-02 5 -1.11741098E-02 12 2.80165616E-02 15 2.35026181E-02 3 4.57388203E-04 4 -5.35135344E-03 2 5.74276876E-03
 2218 1 7 0.00000000E+00 12 0.697783530 10 -5.15789317E-04 11 2.12662332E-02 8 -3.51149531E-04 14 0.228752822 6 1.34997116E-02 5 3.95646617E-02
 2255 1 14 0.00000000E+00 13 0.437487602 9 0.354512364 7 -2.00465806E-02 11 0.213421643 6 -3.80754308E-03 8 -4.86465218E-03 10 -2.65192073E-02 15 2.89162230E-02 12 3.16439234E-02 5 -1.03976503E-02 3 4.81390511E-04 4 -4.78704693E-03 2 5.70015283E-03 16 -1.74062548E-03
 2286 1 5 0.00000000E+00 12 0.617009759 14 0.309365720 10 -4.32363595E-04 11 3.02147251E-02 8 4.38421592E-02
 2288 1 5 0.00000000E+00 12 0.553016484 14 0.365168035 10 4.66749258E-03 11 2.51254179E-02 8 5.20226061E-02
 2289 1 5 0.00000000E+00 12 0.521897614 14 0.392547697 10 6.75223628E-03 11 2.33736616E-02 8 5.54287769E-02
 2311 1 12 0.00000000E+00 13 0.539497256 9 0.258807987 7 5.07949814E-02 11 1.72203593E-02 6 -3.36670168E-02 15 6.93579577E-03 8 -6.22894801E-03 10 1.17156021E-02 3 5.06979562E-02 5 6.63936557E-03 16 5.83735220E-02 2 3.92131396E-02
 2312 1 13 0.00000000E+00 13 0.553247273 9 0.269397795 7 4.45018895E-02 11 2.46570669E-02 6 -3.18856612E-02 8 -6.32214686E-03 15 4.17301990E-03 10 8.70042760E-03 3 4.52240184E-02 5 5.17537398E-03 16 4.98633720E-02 2 3.42395902E-02 4 -9.72043432E-04
 2321 1 14 0.00000000E+00 13 0.484614491 9 0.308521211 11 0.203800723 7 -1.88088417E-02 6 -4.78995685E-03 8 -6.94209989E-03 10 -2.45719925E-02 15 3.45831662E-02 12 3.46926935E-02 5 -9.58194025E-03 3 2.88702722E-04 4 -4.20536147E-03 16 -3.05561302E-03 2 5.45482617E-03
 2377 1 11 0.00000000E+00 13 0.575560987 9 0.230817482 7 4.40542065E-02 11 1.46274567E-02 6 -3.13973017E-02 15 8.51512048E-03 8 -5.50060673E-03 10 1.23365084E-02 3 7.84517154E-02 16 6.12916611E-02 5 1.12427482E-02
 2454 1 15 0.00000000E+00 13 0.538227499 9 0.218643472 11 0.206552014 7 -1.92461554E-02 10 -2.21916270E-02 8 -1.11712515E-02 6 -3.49178002E-03 15 5.67053184E-02 12 4.63333651E-02 5 -9.19695944E-03 16 -1.24977967E-02 4 -2.75188941E-03 3 -4.69809893E-05 17 -4.44480358E-03 18 1.85775682E-02
 2488 1 5 0.00000000E+00 12 0.445666909 14 0.470273435 10 -2.69211666E-03 11 3.90027687E-02 8 4.77489941E-02
 2489 1 5 0.00000000E+00 14 0.497775674 12 0.418102771 10 -8.15307838E-04 11 3.55473161E-02 8 4.93895262E-02
 2490 1 4 0.00000000E+00 14 0.528243661 12 0.391218543 10 3.33867110E-02 11 4.71510999E-02
 2520 1 15 0.00000000E+00 13 0.575503826 9 0.182359442 11 0.188907266 7 -1.77953225E-02 15 6.83209002E-02 10 -1.96621679E-02 8 -1.19042201E-02 6 -3.61350714E-03 12 4.81666476E-02 16 -1.32396594E-02 5 -8.27100221E-03 17 -5.61121153E-03 18 1.96961407E-02 4 -2.23130919E-03 3 -6.25814951E-04
 2579 1 10 0.00000000E+00 13 0.787917316 9 0.134152845 7 2.20715087E-02 15 7.91745435E-04 11 2.45961286E-02 6 -2.41906801E-03 16 1.10285953E-02 8 -1.52092054E-03 10 4.28223610E-03 17 1.90995913E-02
 2585 1 13 0.00000000E+00 13 0.656810939 9 0.146938160 11 0.143918008 7 -1.41522763E-02 15 6.52028173E-02 10 -1.53944530E-02 8 -9.91797447E-03 6 -4.20411769E-03 16 -1.19433990E-02 12 3.89477462E-02 17 -5.35590714E-03 5 -7.64207914E-03 18 1.67925321E-02
 2645 1 11 0.00000000E+00 13 0.835315049 9 9.65004116E-02 15 8.06975760E-04 7 1.88957583E-02 11 1.32377287E-02 16 1.22056985E-02 6 -8.47960473E-04 8 -4.91635757E-04 10 4.12634015E-03 17 1.48268491E-02 18 5.42478217E-03
 2651 1 14 0.00000000E+00 13 0.687575102 9 0.113778211 11 0.127250418 15 8.02168772E-02 7 -1.32872080E-02 10 -1.31408619E-02 8 -9.67639405E-03 6 -3.52241355E-03 16 -1.17151383E-02 12 3.89616787E-02 17 -5.56101790E-03 18 1.86357368E-02 5 -6.83334330E-03 19 -2.68166908E-03
 2692 1 3 0.00000000E+00 14 0.660122931 12 0.257039994 20 8.28371048E-02
 2695 1 3 0.00000000E+00 14 0.750418067 12 0.190085828 20 5.94960898E-02
 2696 1 3 0.00000000E+00 14 0.773981035 12 0.171880975 20 5.41379936E-02
 2697 1 3 0.00000000E+00 14 0.791806281 12 0.156894654 20 5.12990616E-02
 2712 1 12 0.00000000E+00 13 0.914338529 9 5.01774289E-02 15 4.69729188E-04 7 8.76956712E-03 11 8.31255596E-03 16 6.77461410E-03 6 -5.43225091E-04 17 6.34618057E-03 10 1.83786370E-03 8 -3.18580249E-04 18 8.23614100E-05 19 3.75296269E-03
 2716 1 13 0.00000000E+00 13 0.769716263 15 7.51470029E-02 9 7.55641460E-02 11 8.69510099E-02 7 -1.01874936E-02 16 -8.56755860E-03 10 -9.35697369E-03 8 -8.19265749E-03 6 -5.33931330E-03 17 -4.92375623E-03 12 2.80145872E-02 18 1.40069667E-02 19 -2.83222971E-03
 2759 1 3 0.00000000E+00 14 0.713096559 12 0.211967707 20 7.49357268E-02
 2760 1 3 0.00000000E+00 14 0.746962488 12 0.188267529 20 6.47699758E-02
 2761 1 3 0.00000000E+00 14 0.778459489 12 0.166187584 20 5.53529337E-02
 2762 1 3 0.00000000E+00 14 0.805728495 12 0.146607861 20 4.76636440E-02
 2763 1 3 0.00000000E+00 14 0.826398969 12 0.130645379 20 4.29556668E-02
 2779 1 13 0.00000000E+00 13 1.00000000 15 0.00000000E+00 9 0.00000000E+00 7 0.00000000E+00 11 0.00000000E+00 16 0.00000000E+00 17 0.00000000E+00 10 0.00000000E+00 6 0.00000000E+00 8 0.00000000E+00 18 0.00000000E+00 19 0.00000000E+00 12 0.00000000E+00
 2822 1 3 0.00000000E+00 14 0.619162917 12 0.269064337 20 0.111772746
 2826 1 3 0.00000000E+00 14 0.768705308 12 0.166416496 20 6.48782104E-02
 2827 1 3 0.00000000E+00 14 0.804751217 12 0.142584413 20 5.26643805E-02
 2828 1 3 0.00000000E+00 14 0.837057829 12 0.121013798 20 4.19283696E-02
 2829 1 3 0.00000000E+00 14 0.862107217 12 0.103365861 20 3.45269367E-02
 2845 1 13 0.00000000E+00 13 0.928861141 15 4.84868586E-02 9 -4.79267124E-04 16 1.08374311E-02 11 2.68616830E-03 7 1.57190522E-03 17 3.14500928E-03 18 -9.73427086E-04 10 2.86285620E-04 6 1.00426073E-03 8 -1.40795106E-04 19 -6.23002124E-04 12 5.33745298E-03
 2847 1 13 0.00000000E+00 13 0.830634177 15 0.101313137 9 1.97960567E-02 16 2.00926955E-03 11 4.13482226E-02 7 -5.59167331E-03 17 -2.62613082E-03 10 -3.94226843E-03 18 7.99285155E-03 8 -4.41251649E-03 6 -1.68991170E-03 19 -3.69352009E-03 12 1.88622884E-02
 2889 1 4 0.00000000E+00 14 0.662413359 12 0.221650049 20 6.79427609E-02 22 4.79938500E-02
 2893 1 4 0.00000000E+00 14 0.825671613 12 0.118375719 20 3.04008797E-02 22 2.55518034E-02
 2894 1 4 0.00000000E+00 14 0.864805102 12 9.44862366E-02 20 2.00819466E-02 22 2.06266828E-02
 2895 1 3 0.00000000E+00 14 0.898043871 12 7.54884928E-02 20 2.64676549E-02
 2910 1 12 0.00000000E+00 13 0.856329978 15 8.58114958E-02 16 3.04246470E-02 9 3.42828222E-03 17 1.17080910E-02 7 8.29143543E-03 11 -3.16958269E-03 18 -4.81494842E-03 19 1.09674968E-03 10 6.30102120E-03 6 3.48297018E-03 8 1.10987411E-03
 2911 1 12 0.00000000E+00 13 0.860955477 15 9.69275683E-02 16 2.20967289E-02 9 -8.47298827E-04 17 6.45166403E-03 11 6.36877632E-03 7 3.26757017E-03 18 -1.56450667E-03 19 -9.90174129E-04 10 5.44916466E-03 8 -2.85555114E-04 6 2.17059324E-03
 2913 1 14 0.00000000E+00 13 0.790281773 15 0.142601967 16 9.65228677E-03 9 1.08559737E-02 11 3.62315476E-02 17 -1.22534030E-03 7 -4.19591647E-03 18 6.15818612E-03 10 -3.01027694E-03 19 -6.69811852E-03 8 -4.01724037E-03 6 -6.76070456E-04 12 2.07329933E-02 21 3.30820377E-03
 2955 1 4 0.00000000E+00 14 0.667180419 12 0.205481306 20 7.86333382E-02 22 4.87049371E-02
 2960 1 4 0.00000000E+00 14 0.886845589 20 2.38981973E-02 12 7.27125853E-02 22 1.65436342E-02
 2961 1 4 0.00000000E+00 14 0.930283308 20 1.10916663E-02 12 4.77636121E-02 22 1.08614275E-02
 2962 1 4 0.00000000E+00 14 0.956066549 20 4.46443586E-03 12 3.13424245E-02 22 8.12660903E-03
 2963 1 4 0.00000000E+00 14 0.943511903 20 1.20821744E-02 12 3.28970514E-02 22 1.15088541E-02
 2964 1 3 0.00000000E+00 14 0.914237440 20 4.14171964E-02 12 4.43453453E-02
 2977 1 13 0.00000000E+00 13 0.794700801 15 0.144340828 16 3.42773460E-02 9 -1.11124688E-03 17 9.21835005E-03 11 7.94470869E-03 7 4.58753482E-03 18 -5.58356382E-03 19 -7.15009682E-03 10 7.38374377E-03 8 -2.78788822E-04 6 3.03104869E-03 21 8.63934774E-03
 3021 1 4 0.00000000E+00 14 0.666904747 12 0.191155642 20 9.18028876E-02 22 5.01367114E-02
 3028 1 4 0.00000000E+00 14 1.00000000 20 0.00000000E+00 12 0.00000000E+00 22 0.00000000E+00
 3029 1 4 0.00000000E+00 14 0.958579361 20 1.85951721E-02 22 7.61702377E-03 12 1.52084548E-02
 3030 1 3 0.00000000E+00 14 0.936293900 20 4.06232700E-02 22 2.30828375E-02
 3043 1 13 0.00000000E+00 13 0.730726898 15 0.190645188 16 4.69796099E-02 17 1.21804532E-02 9 -1.23166805E-03 18 -8.30110535E-03 11 8.69568996E-03 19 -9.29078460E-03 7 5.88636566E-03 10 9.08556953E-03 21 1.08227199E-02 8 -1.19743949E-04 6 3.92078469E-03
 3086 1 4 0.00000000E+00 14 0.623057842 12 0.203183889 20 0.114117019 22 5.96412420E-02
 3108 1 11 0.00000000E+00 13 0.675150037 15 0.213497519 16 7.10877627E-02 17 2.13322267E-02 18 -1.61032490E-02 9 1.03211799E-03 19 -1.09594818E-02 11 1.52620184E-03 7 1.44162951E-02 21 1.55475056E-02 10 1.34730311E-02
 3109 1 11 0.00000000E+00 13 0.668775618 15 0.235728651 16 6.06708005E-02 17 1.51884053E-02 18 -1.14723248E-02 9 -9.81815974E-04 19 -1.12933544E-02 11 9.27709602E-03 7 9.59091634E-03 21 1.27864024E-02 10 1.17295738E-02
 3153 1 4 0.00000000E+00 14 0.650643587 20 0.125827745 12 0.168373346 22 5.51553220E-02
 3173 1 10 0.00000000E+00 13 0.618245602 15 0.229955003 16 9.72954258E-02 17 3.22181471E-02 18 -2.32101697E-02 19 -1.26826577E-02 9 4.10817377E-03 11 1.02307722E-02 7 2.26247124E-02 21 2.12149844E-02
 3218 1 4 0.00000000E+00 14 0.600619197 20 0.151078686 22 6.67406693E-02 12 0.181561425
 3219 1 4 0.00000000E+00 14 0.635292649 20 0.146456629 22 5.86016886E-02 12 0.159649014
 3374 1 10 0.00000000E+00 15 0.434774667 13 0.423473954 16 0.114397384 17 1.95172969E-02 18 -2.51492262E-02 19 -1.68018825E-02 21 4.88898251E-03 9 8.61160271E-03 11 2.16645598E-02 23 1.46226650E-02
 3416 1 5 0.00000000E+00 14 0.536544263 20 0.217621893 22 4.16183323E-02 12 0.150834575 24 5.33809066E-02
 3417 1 5 0.00000000E+00 14 0.564055860 20 0.217668712 22 3.64799164E-02 12 0.134251744 24 4.75437529E-02
 3440 1 10 0.00000000E+00 15 0.470281690 13 0.370761335 16 0.137009248 17 2.20690910E-02 18 -3.03945486E-02 19 -1.78251229E-02 21 5.42823458E-03 9 9.45299584E-03 23 1.42527511E-02 11 1.89643260E-02
 3445 1 10 0.00000000E+00 15 0.652012706 16 1.17341187E-02 13 0.258154184 17 -7.83607457E-03 18 3.42165679E-02 19 -1.77587867E-02 21 -2.12655286E-03 23 1.70608554E-02 11 5.09197749E-02 9 3.62320244E-03
 3482 1 6 0.00000000E+00 14 0.512452126 20 0.244821593 22 4.76804934E-02 24 5.94002530E-02 12 0.144521475 25 -8.87592975E-03
 3483 1 6 0.00000000E+00 14 0.537289560 20 0.246089503 22 4.12682742E-02 24 5.22994101E-02 12 0.129238859 25 -6.18559774E-03
 3506 1 10 0.00000000E+00 15 0.499375373 16 0.164145991 13 0.320405692 17 2.47187112E-02 18 -3.56206968E-02 19 -1.86695028E-02 21 5.91852563E-03 23 1.35829486E-02 9 1.01299202E-02 11 1.60130169E-02
 3511 1 10 0.00000000E+00 15 0.715149462 16 1.28249116E-02 13 0.208047912 17 -7.47418776E-03 18 3.08364462E-02 19 -1.65617280E-02 21 -1.96609995E-03 23 1.48820998E-02 11 4.12756056E-02 9 2.98559596E-03
 3547 1 6 0.00000000E+00 14 0.464004546 20 0.267602116 22 5.89023195E-02 24 6.99169189E-02 12 0.152419910 25 -1.28458366E-02
 3548 1 6 0.00000000E+00 14 0.486374766 20 0.271926701 22 5.18440828E-02 24 6.20039999E-02 12 0.138038993 25 -1.01885144E-02
 3549 1 6 0.00000000E+00 14 0.508818328 20 0.274846196 22 4.46753316E-02 24 5.45370094E-02 25 -6.98217284E-03 12 0.124105312
 3576 1 9 0.00000000E+00 15 0.755441904 16 4.61755544E-02 17 -3.01699201E-03 13 0.176574603 18 2.84914556E-03 19 -1.46726519E-02 21 3.47436842E-04 23 9.97575559E-03 11 2.63252575E-02
 3577 1 9 0.00000000E+00 15 0.781137466 16 1.28329694E-02 17 -6.73046941E-03 13 0.157826796 18 2.61246208E-02 19 -1.44608198E-02 21 -1.67547446E-03 23 1.22624058E-02 11 3.26825045E-02
 3613 1 6 0.00000000E+00 14 0.438892692 20 0.293862671 22 6.42448440E-02 24 7.28573427E-02 25 -1.47743430E-02 12 0.144916803
 3614 1 6 0.00000000E+00 14 0.459103286 20 0.300085515 22 5.63097335E-02 24 6.44454956E-02 25 -1.16528152E-02 12 0.131708786
 3641 1 8 0.00000000E+00 15 0.750980258 16 0.108469345 17 2.96289427E-03 13 0.158367172 18 -1.90394018E-02 19 -1.39365233E-02 21 2.75786524E-03 23 9.43837687E-03
 3642 1 9 0.00000000E+00 15 0.815292895 16 5.42381108E-02 17 -2.37620249E-03 18 -4.77944594E-03 13 0.124789938 19 -1.20958835E-02 21 8.04787385E-04 23 6.87901583E-03 11 1.72468014E-02
 3643 1 9 0.00000000E+00 15 0.850267231 16 1.12247132E-02 17 -5.56218345E-03 18 1.97333004E-02 13 0.105916783 19 -1.12370113E-02 21 -1.31167378E-03 23 8.81321356E-03 11 2.21556239E-02
 3679 1 6 0.00000000E+00 14 0.412735730 20 0.320926934 22 7.00779706E-02 24 7.56450072E-02 25 -1.69064440E-02 12 0.137520820
 3707 1 8 0.00000000E+00 15 0.772995472 16 0.142040417 17 2.20175716E-03 18 -2.32674908E-02 19 -1.16007803E-02 13 0.109721541 21 2.36385548E-03 23 5.54520916E-03
 3708 1 8 0.00000000E+00 15 0.866827965 16 6.83348402E-02 17 -1.17859675E-03 18 -1.13646537E-02 19 -8.49956088E-03 13 7.95311779E-02 21 1.36132888E-03 23 4.98752762E-03
 3709 1 8 0.00000000E+00 15 0.924422383 16 7.38002500E-03 17 -2.82897218E-03 18 1.19337477E-02 19 -6.58404687E-03 13 5.92286400E-02 21 -3.84122133E-04 23 6.83236029E-03
 3710 1 8 0.00000000E+00 15 0.894838214 16 -9.94936656E-03 17 -5.47177717E-03 18 5.83829395E-02 19 -6.99373893E-03 13 6.10185750E-02 21 -4.38799756E-03 23 1.25631699E-02
